time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-10T16:44:35.910Z,38.8096657,-122.819664,2.05,2.42,md,47,37,0.007476,0.06,nc,nc73406381,2020-06-10T18:37:02.449Z,"7km WNW of The Geysers, CA",earthquake,0.17,0.23,0.22,24,automatic,nc,nc
2020-06-10T16:43:46.310Z,35.7146667,-117.5595,6.45,2.01,ml,28,58,0.1055,0.13,ci,ci39473176,2020-06-10T19:35:02.590Z,"15km NE of Ridgecrest, CA",earthquake,0.17,0.61,0.171,26,reviewed,ci,ci
2020-06-10T16:43:19.384Z,38.207,-117.7543,2.6,2.2,ml,26,47.93,0.022,0.1331,nn,nn00746610,2020-06-11T02:16:25.680Z,"37 km ESE of Mina, Nevada",earthquake,,0.7,0.43,8,reviewed,nn,nn
2020-06-10T16:41:21.770Z,35.6331667,-117.3995,11.09,1.46,ml,22,145,0.1117,0.16,ci,ci39473168,2020-06-10T18:48:12.234Z,"15km S of Trona, CA",earthquake,0.31,0.59,0.212,14,reviewed,ci,ci
2020-06-10T16:37:54.790Z,38.2075,-117.787,4.6,1.1,ml,10,156.19,0.073,0.11,nn,nn00746609,2020-06-10T16:43:55.753Z,"34 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-10T16:31:27.470Z,36.1316667,-117.9811667,1.57,1.3,ml,12,147,0.1032,0.17,ci,ci39473160,2020-06-11T13:46:51.669Z,"10km NNW of Coso Junction, CA",earthquake,0.44,0.59,0.243,17,reviewed,ci,ci
2020-06-10T16:25:00.310Z,38.2298,-117.8008,8.3,0.4,ml,9,150.42,0.04,0.02,nn,nn00746606,2020-06-10T16:30:36.974Z,"32 km ESE of Mina, Nevada",earthquake,,7.2,,,automatic,nn,nn
2020-06-10T16:16:38.080Z,19.2058333,-155.5058333,35.14,2.77,ml,57,63,0.04281,0.11,hv,hv71550332,2020-06-10T23:14:32.262Z,"2 km W of P?hala, Hawaii",earthquake,0.44,0.57,0.186,32,reviewed,hv,hv
2020-06-10T16:12:29.980Z,44.7573333,-111.1176667,12.01,-0.37,md,6,154,0.03964,0.09,uu,uu60395117,2020-06-10T20:27:20.370Z,"5 km ESE of Hebgen Lake Estates, Montana",earthquake,0.7,1.88,0.142,3,reviewed,uu,uu
2020-06-10T16:11:09.710Z,38.1382,-118.021,1.7,0.8,ml,13,146.41,0.035,0.09,nn,nn00746604,2020-06-10T16:18:56.060Z,"29 km SSE of Mina, Nevada",earthquake,,11,,,automatic,nn,nn
2020-06-10T16:01:49.536Z,60.2766,-153.2026,150.8,1.1,ml,,,,0.78,ak,ak0207g6lhhl,2020-06-10T16:10:18.605Z,"62 km E of Port Alsworth, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-06-10T16:01:02.439Z,38.167,-117.8818,4.1,2.4,ml,25,51.46,0.01,0.0974,nn,nn00746600,2020-06-11T02:16:22.703Z,"31 km SE of Mina, Nevada",earthquake,,0.6,0.3,7,reviewed,nn,nn
2020-06-10T15:57:13.760Z,38.153,-117.9715,8.6,1.1,ml,16,94.93,0.021,0.1,nn,nn00746597,2020-06-10T16:01:37.560Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-10T15:54:57.180Z,33.7105,-116.8195,15.83,0.32,ml,11,98,0.08369,0.06,ci,ci39473152,2020-06-10T19:58:32.495Z,"8km ESE of Valle Vista, CA",earthquake,0.33,0.45,0.024,5,reviewed,ci,ci
2020-06-10T15:40:50.380Z,33.4885,-116.7915,2.38,0.55,ml,30,36,0.02493,0.2,ci,ci39473112,2020-06-11T00:40:09.196Z,"8km NE of Aguanga, CA",earthquake,0.19,0.26,0.102,16,reviewed,ci,ci
2020-06-10T15:39:30.980Z,38.1683,-117.7442,11.2,1.6,ml,19,76.65,0.056,0.05,nn,nn00746594,2020-06-10T15:43:19.344Z,"40 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-10T15:36:44.520Z,38.224,-117.7288,12.4,1,ml,13,145.11,0.048,0.05,nn,nn00746590,2020-06-10T15:40:37.192Z,"38 km ESE of Mina, Nevada",earthquake,,3.6,,,automatic,nn,nn
2020-06-10T15:36:26.050Z,35.6478333,-117.61,12.15,0.87,ml,12,118,0.1227,0.25,ci,ci39473104,2020-06-10T15:39:57.326Z,"7km ENE of Ridgecrest, CA",earthquake,0.9,1.61,0.163,10,automatic,ci,ci
