time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-11T09:39:28.447Z,63.1033,-151.5169,0,1.8,ml,,,,1.08,ak,ak0207hq6w2s,2020-06-11T09:49:34.115Z,"49 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-11T09:29:23.430Z,37.295,-115.6003,0,0.9,ml,9,136.07,0.368,0.37,nn,nn00747000,2020-06-11T09:44:48.211Z,"39 km WSW of Alamo, Nevada",earthquake,,21,,,automatic,nn,nn
2020-06-11T09:26:53.020Z,35.8436667,-117.6575,10.23,0.82,ml,13,93,0.05615,0.14,ci,ci39474296,2020-06-11T13:28:17.878Z,"24km WNW of Searles Valley, CA",earthquake,0.41,0.57,0.243,10,reviewed,ci,ci
2020-06-11T09:26:19.830Z,38.8203316,-122.8421631,2.11,0.74,md,19,82,0.006227,0.02,nc,nc73406991,2020-06-11T09:50:18.317Z,"9km WNW of The Geysers, CA",earthquake,0.22,0.55,0.16,2,automatic,nc,nc
2020-06-11T09:25:29.420Z,18.9171,-67.6988,2,3.44,md,9,234,0.5762,0.44,pr,pr2020163020,2020-06-11T10:11:35.252Z,"78 km NW of San Antonio, Puerto Rico",earthquake,2,2.94,0.03,5,reviewed,pr,pr
2020-06-11T09:23:32.250Z,38.7841682,-122.7573318,2.15,0.89,md,16,68,0.01495,0.02,nc,nc73406986,2020-06-11T09:39:11.255Z,"1km N of The Geysers, CA",earthquake,0.26,0.59,0.16,4,automatic,nc,nc
2020-06-11T09:23:19.000Z,38.143,-118.0617,10.4,2.9,ml,40,47.53,0.001,0.2,nn,nn00746995,2020-06-11T09:30:56.729Z,"27 km S of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-11T09:22:12.820Z,19.1945,-155.4194946,30.11,1.79,md,29,163,0.04756,0.15,hv,hv71551502,2020-06-11T09:25:46.830Z,"6 km E of P?hala, Hawaii",earthquake,0.61,1.14,0.08,4,automatic,hv,hv
2020-06-11T09:20:59.810Z,35.8821667,-117.6806667,11.35,0.78,ml,12,84,0.07005,0.14,ci,ci39474280,2020-06-11T09:24:45.934Z,"21km ESE of Little Lake, CA",earthquake,0.57,1.25,0.17,10,automatic,ci,ci
2020-06-11T09:15:45.284Z,63.3183,-151.7908,0,1.6,ml,,,,1.07,ak,ak0207hq1s57,2020-06-11T09:20:34.618Z,"25 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-11T09:13:40.100Z,38.2098,-117.7828,2.8,1.2,ml,19,52.06,0.056,0.09,nn,nn00746989,2020-06-11T09:19:09.952Z,"34 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-11T09:08:03.708Z,-18.7739,-67.4484,276.76,4.2,mb,,84,1.874,0.64,us,us6000a9tw,2020-06-11T10:28:19.040Z,"66 km SW of Poopó, Bolivia",earthquake,9.4,12.2,0.167,10,reviewed,us,us
2020-06-11T09:05:18.180Z,38.1803,-117.7515,2.1,0.8,ml,10,101.14,0.056,0.42,nn,nn00746987,2020-06-11T09:14:28.667Z,"39 km SE of Mina, Nevada",earthquake,,10.4,,,automatic,nn,nn
2020-06-11T08:57:36.110Z,35.3271667,-117.8121667,7.58,0.83,ml,13,122,0.06566,0.22,ci,ci39474272,2020-06-11T09:01:19.768Z,"17km WSW of Johannesburg, CA",earthquake,0.73,0.97,0.206,11,automatic,ci,ci
2020-06-11T08:55:08.940Z,38.1587,-117.963,6.6,1.2,ml,19,93.72,0.017,0.15,nn,nn00746982,2020-06-11T09:02:59.202Z,"28 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-11T08:54:05.380Z,38.1258,-118.0228,9.8,1.9,ml,17,54.37,0.034,0.08,nn,nn00746980,2020-06-11T09:02:51.524Z,"30 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-11T08:52:47.969Z,-20.1695,-177.9624,510.92,4.3,mb,,121,4.476,0.76,us,us6000a9ts,2020-06-11T09:17:02.040Z,"306 km WNW of Haveluloto, Tonga",earthquake,12.2,7.4,0.039,182,reviewed,us,us
2020-06-11T08:52:46.479Z,63.5219,-147.7719,10.3,1.1,ml,,,,0.65,ak,ak0207hpoa5j,2020-06-11T08:56:08.863Z,"60 km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-11T08:48:05.627Z,66.3219,-153.2231,5.8,1.2,ml,,,,1.26,ak,ak0207hpnc4y,2020-06-11T08:51:27.533Z,"34 km SW of Alatna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-11T08:47:36.060Z,38.8364983,-122.8089981,1.92,0.79,md,18,50,0.01311,0.03,nc,nc73406966,2020-06-11T08:58:03.004Z,"8km WNW of Cobb, CA",earthquake,0.22,0.5,0.13,2,automatic,nc,nc
2020-06-11T08:38:25.960Z,44.2788333,-115.0263333,8.49,2.58,ml,19,76,0.842,0.2,mb,mb80435059,2020-06-11T14:46:16.830Z,"9 km NW of Stanley, Idaho",earthquake,0.39,1.03,0.15,17,reviewed,mb,mb
2020-06-11T08:36:56.210Z,38.1482,-117.9828,10.9,2.6,ml,35,47.89,0.026,0.12,nn,nn00746974,2020-06-11T08:46:54.242Z,"29 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-11T08:32:25.790Z,38.1485,-117.9138,5.6,0.2,ml,12,103.59,0.014,0.04,nn,nn00746973,2020-06-11T08:37:28.293Z,"31 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-11T08:28:26.310Z,38.1647,-117.7952,6.3,1.8,ml,21,72.31,0.058,0.09,nn,nn00746969,2020-06-11T08:34:31.410Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-11T08:27:44.028Z,69.2609,-144.6712,0,1.8,ml,,,,1.2,ak,ak0207hpiwys,2020-06-11T08:36:44.157Z,"105 km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-06-11T08:26:03.080Z,38.1777,-117.7863,5.4,1.6,ml,20,151.67,0.063,0.23,nn,nn00746966,2020-06-11T08:29:29.748Z,"36 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-06-11T08:24:18.660Z,17.9078,-66.8838,14,2.13,md,21,229,0.0675,0.18,pr,pr2020163017,2020-06-11T10:06:57.924Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.78,0.65,0.35,7,reviewed,pr,pr
2020-06-11T08:22:53.440Z,38.1798,-117.7963,6.4,3.2,ml,31,48.24,0.047,0.11,nn,nn00746961,2020-06-11T08:28:03.872Z,"35 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-11T08:15:16.700Z,38.1508,-118.0368,1,1.2,ml,13,124.76,0.126,0.05,nn,nn00746958,2020-06-11T08:23:28.479Z,"27 km SSE of Mina, Nevada",earthquake,,7.6,,,automatic,nn,nn
2020-06-11T08:11:28.617Z,59.9958,-152.8293,95.3,1.6,ml,,,,0.22,ak,ak0207hpfgf5,2020-06-11T08:15:58.054Z,"60 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-11T08:09:32.850Z,18.0101,-66.8515,13,2.74,md,14,130,0.0446,0.15,pr,pr2020163018,2020-06-11T09:32:06.708Z,"2 km E of Palomas, Puerto Rico",earthquake,0.65,0.3,0.48,3,reviewed,pr,pr
2020-06-11T08:08:04.000Z,38.1847,-118.075,1.5,0.9,ml,11,134.49,0.101,0.06,nn,nn00746956,2020-06-11T08:16:07.900Z,"23 km S of Mina, Nevada",earthquake,,8.5,,,automatic,nn,nn
2020-06-11T07:57:03.910Z,38.1632,-117.8822,9.3,1,ml,16,100.71,0.015,0.09,nn,nn00746953,2020-06-11T08:08:28.733Z,"32 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T07:57:00.660Z,38.8206673,-122.8454971,1.84,0.89,md,17,89,0.008534,0.02,nc,nc73406926,2020-06-11T08:27:04.774Z,"9km WNW of The Geysers, CA",earthquake,0.23,0.45,0.01,3,automatic,nc,nc
2020-06-11T07:55:03.650Z,38.146,-118.0352,4.6,1.7,ml,24,60.81,0.022,0.14,nn,nn00746949,2020-06-11T07:59:59.094Z,"27 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-11T07:53:49.090Z,38.1652,-117.7392,7.5,1.3,ml,13,122.09,0.119,0.16,nn,nn00746946,2020-06-11T07:57:08.959Z,"40 km SE of Mina, Nevada",earthquake,,3,,,automatic,nn,nn
2020-06-11T07:52:51.070Z,38.1778,-117.7268,11.6,1.5,ml,21,93.65,0.047,0.05,nn,nn00746943,2020-06-11T07:56:11.220Z,"40 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-11T07:51:25.250Z,38.1743,-117.9425,0,1.1,ml,10,74.5,0.029,0.16,nn,nn00746941,2020-06-11T07:54:48.361Z,"28 km SSE of Mina, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-06-11T07:50:49.360Z,38.1833,-117.7925,11.2,1.3,ml,13,202.64,0.046,0.05,nn,nn00746939,2020-06-11T07:54:08.741Z,"35 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-11T07:48:21.239Z,36.76333333,-98.07483333,7.44,2.2,ml,59,113,0,0.15,ok,ok2020lkoy,2020-06-11T14:40:58.040Z,"7 km E of Nescatunga, Oklahoma",earthquake,,0.4,0.2,24,reviewed,ok,ok
2020-06-11T07:47:13.590Z,17.9315,-66.5885,7,2.28,md,21,191,0.1127,0.21,pr,pr2020163019,2020-06-11T10:06:20.108Z,"9 km SSE of Ponce, Puerto Rico",earthquake,0.4,0.38,0.29,5,reviewed,pr,pr
2020-06-11T07:46:47.350Z,38.2145,-117.747,7,2.3,ml,29,100.51,0.015,0.12,nn,nn00746936,2020-06-11T07:51:52.143Z,"37 km ESE of Mina, Nevada",earthquake,,13.2,,,automatic,nn,nn
2020-06-11T07:41:47.930Z,44.2026667,-115.1123333,9.96,2.69,ml,22,80,0.815,0.26,mb,mb80435024,2020-06-11T14:28:19.800Z,"13 km W of Stanley, Idaho",earthquake,0.93,2.06,0.197,18,reviewed,mb,mb
2020-06-11T07:41:17.810Z,17.9156,-66.5796,4,2.51,md,18,194,0.13,0.2,pr,pr2020163015,2020-06-11T09:27:23.477Z,"11 km SSE of Ponce, Puerto Rico",earthquake,0.35,0.47,0.21,11,reviewed,pr,pr
2020-06-11T07:40:36.720Z,38.8246651,-122.7913361,2.79,0.53,md,18,81,0.01375,0.01,nc,nc73406916,2020-06-11T07:42:10.750Z,"6km W of Cobb, CA",earthquake,0.23,0.5,0.07,3,automatic,nc,nc
2020-06-11T07:38:03.340Z,38.1403,-117.9485,9.9,1.1,ml,10,88,0.013,0,nn,nn00746934,2020-06-11T07:47:48.492Z,"31 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-11T07:36:30.760Z,17.8541,-66.8771,13,2.93,md,18,252,0.121,0.16,pr,pr2020163016,2020-06-11T09:30:01.844Z,"13 km SSE of Guánica, Puerto Rico",earthquake,0.7,0.42,0.16,16,reviewed,pr,pr
2020-06-11T07:36:22.710Z,38.6990013,-122.810997,4.67,1.32,md,24,228,0.0747,0.04,nc,nc73406906,2020-06-11T10:12:12.440Z,"10km SSW of The Geysers, CA",earthquake,0.58,0.9,0.07,8,automatic,nc,nc
2020-06-11T07:27:38.300Z,33.6095,-116.6203333,14.5,0.69,ml,30,52,0.02323,0.14,ci,ci39474224,2020-06-11T07:31:10.203Z,"8km NE of Anza, CA",earthquake,0.24,0.35,0.161,23,automatic,ci,ci
2020-06-11T07:25:51.110Z,19.2105007,-155.4103394,32.05,2.17,ml,44,154,0.02947,0.13,hv,hv71551452,2020-06-11T07:31:39.890Z,"7 km E of P?hala, Hawaii",earthquake,0.55,0.69,0.23,3,automatic,hv,hv
2020-06-11T07:25:21.010Z,33.5488333,-116.6841667,4.87,-0.04,ml,5,137,0.04735,0.07,ci,ci39474216,2020-06-11T07:28:55.191Z,"1km SW of Anza, CA",earthquake,0.34,0.83,0.13,5,automatic,ci,ci
2020-06-11T07:18:09.820Z,38.0883,-118.1988,8.3,1.4,ml,13,117.56,0.135,0.14,nn,nn00746930,2020-06-11T07:39:36.986Z,"34 km SSW of Mina, Nevada",earthquake,,11.2,,,automatic,nn,nn
2020-06-11T07:18:05.530Z,33.5973333,-116.8068333,5.49,0.21,ml,17,80,0.03585,0.13,ci,ci39474200,2020-06-11T13:44:14.270Z,"13km WNW of Anza, CA",earthquake,0.29,0.65,0.044,7,reviewed,ci,ci
2020-06-11T07:17:38.110Z,38.1223,-118.2003,0.8,1.2,ml,17,83.01,0.266,0.09,nn,nn00746928,2020-06-11T07:39:29.188Z,"30 km SSW of Mina, Nevada",earthquake,,9.8,,,automatic,nn,nn
2020-06-11T07:16:10.010Z,38.8204994,-122.8433304,2.15,1.86,md,34,81,0.006991,0.04,nc,nc73406891,2020-06-11T08:54:02.968Z,"9km WNW of The Geysers, CA",earthquake,0.2,0.28,0.17,10,automatic,nc,nc
2020-06-11T07:15:56.301Z,31.5748,-104.1906,5,2.9,ml,,55,0.28,0.44,us,us6000a9rn,2020-06-11T14:25:21.040Z,"47 km NW of Toyah, Texas",earthquake,0.8,1.9,0.044,68,reviewed,us,us
2020-06-11T07:15:35.230Z,17.9586,-67.1116,12,2.91,md,18,269,0.0478,0.14,pr,pr2020163014,2020-06-11T09:25:35.920Z,"7 km WSW of La Parguera, Puerto Rico",earthquake,0.58,0.21,0.33,9,reviewed,pr,pr
2020-06-11T07:13:17.341Z,64.6862,-147.6551,12.6,2.2,ml,,,,0.77,ak,ak0207houfcs,2020-06-11T07:20:24.982Z,"13 km SSW of Badger, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-11T07:09:01.880Z,38.1518,-117.8707,10,1.4,ml,16,80.18,0.02,0.12,nn,nn00746925,2020-06-11T07:18:49.916Z,"33 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-11T07:07:57.440Z,19.4003334,-155.2610016,0.29,1.99,ml,23,50,0.005184,0.14,hv,hv71551432,2020-06-11T07:13:51.600Z,"5 km SSW of Volcano, Hawaii",earthquake,0.14,0.2,0.26,11,automatic,hv,hv
2020-06-11T06:51:26.420Z,17.9173,-66.5803,5,3.39,md,20,194,0.1281,0.35,pr,pr2020163012,2020-06-11T14:16:14.212Z,"11 km SSE of Ponce, Puerto Rico",earthquake,0.49,0.68,0.15,20,reviewed,pr,pr
2020-06-11T06:50:36.130Z,19.7966671,-155.264328,29.65,2.24,md,39,227,0.1817,0.18,hv,hv71551417,2020-06-11T06:55:32.160Z,"16 km WSW of Pepeekeo, Hawaii",earthquake,0.74,1.28,0.19,6,automatic,hv,hv
2020-06-11T06:49:54.070Z,17.9241,-66.9121,13,2.52,md,18,223,0.0607,0.19,pr,pr2020163011,2020-06-11T08:30:24.597Z,"5 km S of Guánica, Puerto Rico",earthquake,0.77,0.41,0.28,15,reviewed,pr,pr
2020-06-11T06:45:17.160Z,17.9213,-66.5835,6,3.68,md,22,193,0.1236,0.21,pr,pr2020163010,2020-06-11T14:20:03.823Z,"10 km SSE of Ponce, Puerto Rico",earthquake,0.4,0.39,0.06,22,reviewed,pr,pr
2020-06-11T06:44:52.330Z,19.2493324,-155.3881683,29.63,1.86,md,38,139,0.0147,0.13,hv,hv71551402,2020-06-11T06:48:27.870Z,"10 km ENE of P?hala, Hawaii",earthquake,0.62,0.81,0.23,10,automatic,hv,hv
2020-06-11T06:40:15.010Z,38.1847,-117.828,6.9,1.5,ml,18,84.74,0.04,0.16,nn,nn00746918,2020-06-11T06:43:29.814Z,"33 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-11T06:37:38.080Z,19.2084999,-155.4584961,34.39,1.96,md,40,113,0.05292,0.12,hv,hv71551397,2020-06-11T06:41:38.950Z,"2 km ENE of P?hala, Hawaii",earthquake,0.59,0.74,0.19,13,automatic,hv,hv
2020-06-11T06:37:23.225Z,59.8725,-151.6077,76.5,1.6,ml,,,,0.65,ak,ak0207hoe5ez,2020-06-11T06:44:17.985Z,"6 km N of Nikolaevsk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-11T06:31:06.030Z,38.1262,-118.0848,6.5,1.8,ml,20,64.12,0.033,0.16,nn,nn00746915,2020-06-11T06:37:30.571Z,"29 km S of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-11T06:30:56.325Z,61.53,-146.4626,36.5,1.2,ml,,,,0.45,ak,ak0207hocpy8,2020-06-11T06:34:14.496Z,"44 km N of Valdez, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-06-11T06:27:03.310Z,34.0055,-119.208,10.32,2.38,ml,41,146,0.1735,0.3,ci,ci39474184,2020-06-11T14:56:51.422Z,"16km S of Port Hueneme, CA",earthquake,0.7,1.46,0.156,26,automatic,ci,ci
2020-06-11T06:25:18.660Z,19.0618,-67.6818,6,3.24,md,17,232,0.707,0.34,pr,pr2020163013,2020-06-11T10:06:41.316Z,"88 km NW of San Antonio, Puerto Rico",earthquake,2.46,1.77,0.16,6,reviewed,pr,pr
2020-06-11T06:23:16.350Z,19.1966667,-155.4640045,34.62,2.16,md,50,103,0.04108,0.13,hv,hv71551382,2020-06-11T06:29:11.840Z,"1 km ESE of P?hala, Hawaii",earthquake,0.51,0.67,0.24,28,automatic,hv,hv
2020-06-11T06:22:14.240Z,19.1946659,-155.4631653,33.02,1.86,md,25,195,0.07527,0.14,hv,hv71551377,2020-06-11T06:25:51.790Z,"1 km ESE of P?hala, Hawaii",earthquake,0.74,1.02,0.09,4,automatic,hv,hv
2020-06-11T06:20:08.930Z,38.142,-117.9608,6.8,1,ml,13,101.28,0.007,0.05,nn,nn00746911,2020-06-11T06:31:48.657Z,"30 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-11T06:16:25.180Z,38.1308,-118.0972,4.8,1.5,ml,20,130.62,0.04,0.09,nn,nn00746908,2020-06-11T06:21:09.765Z,"28 km S of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-06-11T06:14:17.660Z,36.41883333,-96.94033333,5.18,0.36,ml,36,75,0.0188962919,0.23,ok,ok2020lklv,2020-06-11T13:46:07.837Z,"14 km NNE of Morrison, Oklahoma",earthquake,,0.5,0.27,10,reviewed,ok,ok
2020-06-11T06:14:13.440Z,38.1458,-117.8533,10.3,1.2,ml,13,82.47,0.017,0.28,nn,nn00746906,2020-06-11T06:17:28.701Z,"35 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-11T06:12:16.162Z,44.3031,-115.0397,16.59,2.5,ml,,90,0.867,0.44,us,us6000a9qv,2020-06-11T08:51:11.040Z,"12 km NW of Stanley, Idaho",earthquake,2.4,10.2,0.05,52,reviewed,us,us
2020-06-11T06:06:38.026Z,38.1613,-117.8989,7.9,3.2,ml,30,46.09,0.022,0.1136,nn,nn00746898,2020-06-11T06:57:32.902Z,"31 km SE of Mina, Nevada",earthquake,,0.5,0.21,10,reviewed,nn,nn
2020-06-11T06:06:24.117Z,38.1922,-117.7259,9.8,2.8,ml,22,108.5,0.039,0.1219,nn,nn00746900,2020-06-11T07:09:27.308Z,"40 km ESE of Mina, Nevada",earthquake,,0.8,0.86,6,reviewed,nn,nn
2020-06-11T06:05:55.350Z,38.1195,-118.0045,9.5,0.8,ml,10,152.67,0.043,0.14,nn,nn00746896,2020-06-11T06:09:07.918Z,"31 km SSE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-11T06:04:39.850Z,38.1813,-117.7257,11.8,1.3,ml,16,101.45,0.067,0.03,nn,nn00746894,2020-06-11T06:08:09.437Z,"40 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-06-11T05:55:13.590Z,38.134,-118.0235,2.4,0.8,ml,8,126.5,0.022,0.28,nn,nn00746892,2020-06-11T06:05:27.865Z,"29 km SSE of Mina, Nevada",earthquake,,18.8,,,automatic,nn,nn
2020-06-11T05:46:43.750Z,38.1773,-117.8328,6.6,1,ml,10,133.14,0.032,0.12,nn,nn00746890,2020-06-11T05:50:47.974Z,"33 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-11T05:37:23.400Z,38.2065,-117.7873,6.7,1.1,ml,16,84.22,0.046,0.11,nn,nn00746887,2020-06-11T05:48:09.154Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-11T05:36:10.030Z,17.9876,-66.724,9,2.18,md,19,174,0.1301,0.21,pr,pr2020163009,2020-06-11T06:12:58.326Z,"1 km SW of Tallaboa, Puerto Rico",earthquake,0.48,0.7,0.08,5,reviewed,pr,pr
2020-06-11T05:32:52.290Z,38.1477,-118.0282,5.6,2.5,ml,40,61.06,0.024,0.14,nn,nn00746883,2020-06-11T05:40:29.040Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T05:26:03.060Z,58.6606,-154.1863,97.1,1.9,ml,,,,0.33,ak,ak0207hnqbdi,2020-06-11T05:32:52.319Z,"93 km SSE of Kokhanok, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-06-11T05:25:15.540Z,38.2168,-117.7882,4.9,1.8,ml,26,86.82,0.043,0.12,nn,nn00746880,2020-06-11T05:33:30.839Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-11T05:23:27.640Z,38.1655,-117.8868,11.1,1.7,ml,16,69.78,0.021,0.1,nn,nn00746876,2020-06-11T05:26:48.965Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T05:22:27.940Z,38.1532,-117.9432,12.7,1.2,ml,13,73.92,0.019,0.13,nn,nn00746874,2020-06-11T05:26:08.341Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-11T05:18:24.690Z,17.7553,-66.9106,4,1.8,ml,14,260,0.222,0.27,pr,pr2020163008,2020-06-11T05:46:21.894Z,"23 km S of Guánica, Puerto Rico",earthquake,0.9,0.67,0,0,reviewed,pr,pr
2020-06-11T05:10:46.940Z,38.1512,-118.0208,4.5,2.7,ml,30,56.22,0.031,0.17,nn,nn00746871,2020-06-11T13:13:23.285Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T05:10:19.580Z,17.9519,-66.8903,14,2.03,md,19,206,0.0257,0.16,pr,pr2020163007,2020-06-11T05:35:26.620Z,"2 km SE of Guánica, Puerto Rico",earthquake,0.64,0.51,0.2,6,reviewed,pr,pr
2020-06-11T05:08:20.044Z,58.4105,-152.8549,57.4,1.7,ml,,,,0.55,ak,ak0207hnmi5t,2020-06-11T05:12:46.960Z,"39 km N of Aleneva, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-06-11T05:05:59.270Z,35.6243333,-117.3936667,13.02,0.91,ml,13,135,0.102,0.19,ci,ci39474152,2020-06-11T13:43:37.649Z,"16km S of Trona, CA",earthquake,0.65,1.42,0.089,10,reviewed,ci,ci
2020-06-11T05:05:54.080Z,38.131,-118.0853,6.7,0.9,ml,15,118.86,0.049,0.12,nn,nn00746868,2020-06-11T05:11:28.422Z,"28 km S of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-06-11T04:59:48.300Z,35.9964981,-120.5536652,1.46,0.92,md,12,85,0.01891,0.04,nc,nc73406846,2020-06-11T05:15:03.551Z,"16km NW of Parkfield, CA",earthquake,0.26,0.53,0.17,4,automatic,nc,nc
2020-06-11T04:54:43.600Z,38.0842,-118.1735,1,1.1,ml,13,71.69,0.145,0.14,nn,nn00746865,2020-06-11T05:07:07.530Z,"34 km S of Mina, Nevada",earthquake,,11.3,,,automatic,nn,nn
2020-06-11T04:47:53.610Z,38.8286667,-122.8031693,1.06,0.56,md,10,105,0.007536,0.02,nc,nc73406841,2020-06-11T05:03:03.473Z,"7km W of Cobb, CA",earthquake,0.3,0.92,,1,automatic,nc,nc
2020-06-11T04:44:28.410Z,38.155,-118.0295,5,1.2,ml,14,108.41,0.016,0.14,nn,nn00746862,2020-06-11T04:56:09.064Z,"27 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-11T04:38:51.020Z,38.1323,-117.897,15.4,1.1,ml,14,158.9,0.042,0.09,nn,nn00746860,2020-06-11T04:45:27.697Z,"34 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-11T04:36:02.440Z,38.1622,-117.945,11,1.6,ml,23,73.08,0.019,0.1,nn,nn00746856,2020-06-11T04:40:09.839Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-11T04:35:07.220Z,17.9745,-66.842,15,2.45,md,20,196,0.0372,0.21,pr,pr2020163006,2020-06-11T10:28:26.155Z,"3 km SW of Indios, Puerto Rico",earthquake,0.68,0.5,0.34,16,reviewed,pr,pr
2020-06-11T04:27:34.050Z,38.1587,-117.9543,7.2,1.3,ml,11,109.13,0.036,0.11,nn,nn00746853,2020-06-11T04:34:07.335Z,"29 km SSE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-11T04:24:03.829Z,60.5968,-144.2486,0,1.7,ml,,,,1.15,ak,ak0207hn4ge6,2020-06-11T04:27:57.784Z,"83 km E of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-11T04:22:44.790Z,38.7456667,-122.7335,1.35,0.12,md,8,179,0.01114,0.03,nc,nc71112614,2020-06-11T07:56:02.599Z,"4km SSE of The Geysers, CA",earthquake,0.96,0.42,,1,reviewed,nc,nc
2020-06-11T04:21:57.410Z,39.3893333,-123.2713333,4.92,1.15,md,10,77,0.102,0.07,nc,nc73406836,2020-06-11T09:44:02.280Z,"8km ESE of Willits, CA",earthquake,0.34,1.67,0.162,7,reviewed,nc,nc
2020-06-11T04:21:35.880Z,38.1582,-117.9835,6.2,1.3,ml,13,105.04,0.026,0.13,nn,nn00746851,2020-06-11T04:29:35.149Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-11T04:20:08.250Z,38.16,-118.0355,3.4,1.3,ml,17,108.55,0.062,0.11,nn,nn00746848,2020-06-11T04:29:27.923Z,"26 km SSE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-11T04:18:56.510Z,33.9848333,-116.9278333,6.5,1.01,ml,39,51,0.06489,0.18,ci,ci39473984,2020-06-11T04:22:45.944Z,"8km NE of Beaumont, CA",earthquake,0.23,0.74,0.253,29,automatic,ci,ci
2020-06-11T04:18:43.100Z,17.8483,-66.8883,12,2.37,md,15,249,0.1271,0.21,pr,pr2020163004,2020-06-11T05:04:23.646Z,"13 km S of Guánica, Puerto Rico",earthquake,0.68,0.55,0.21,15,reviewed,pr,pr
2020-06-11T04:17:23.640Z,35.8298333,-117.6805,9.18,0.52,ml,8,102,0.0689,0.09,ci,ci39473976,2020-06-11T13:44:10.966Z,"23km N of Ridgecrest, CA",earthquake,0.32,0.93,0.099,5,reviewed,ci,ci
2020-06-11T04:16:27.210Z,38.1593,-118.0345,0.1,1.7,ml,11,120.48,0.021,0.17,nn,nn00746845,2020-06-11T12:19:50.580Z,"26 km SSE of Mina, Nevada",earthquake,,6.4,,,automatic,nn,nn
